TIME, PDP_Voltage, PDP_Total_Currentasfasf, PDP_DT_FL_Current, PDP_DT_FR_Current, PDP_DT_RL_Current, PDP_DT_RR_Current, Hopper_Motor_Current, Climber_Motor1_Current, Climber_Motor2_Current, Intake_Motor_Current, Shooter_Motor_Current, RIO_Loop_Time, RIO_Cpu_Load, RIO_RAM_Usage, Driver_FwdRev_cmd, Driver_Strafe_cmd, Driver_Rotate_cmd, Driver_Vision_Align_Desired, Auton_DT_FL_Desired_Velocity, Auton_DT_FR_Desired_Velocity, Auton_DT_RL_Desired_Velocity, Auton_DT_RR_Desired_Velocity, DT_Running_Closed_Loop, Robot_FwdRev_Vel, Robot_Strafe_Vel, Robot_Pose_Angle, Op_Gear_Release_Desired, Shot_State_Command, Hopper_Feed_Cmd, Intake_Speed_Cmd, Op_Intake_Desired, Op_Eject_Desired, Climb_Speed_Cmd, Shooter_Desired_Velocity, Shooter_Actual_Velocity, Shooter_Motor_Cmd, Shooter_Velocity_OK, FL_Motor_Cmd, FR_Motor_Cmd, RL_Motor_Cmd, RR_Motor_Cmd, FL_Wheel_Velocity, FR_Wheel_Velocity, RL_Wheel_Velocity, RR_Wheel_Velocity, Vision_System_Online, Valid_Vision_Target_Found, Vision_Target_Angle, Vision_Target_Range, Vision_Process_Time, Vision_CoProc_FPS, Vision_CoProc_CPU_load, Vision_CoProc_Mem_load, Vision_Align_Possible, Vision_DT_FwdRev_Cmd, Vision_DT_Rotate_Cmd, Vision_Align_On_Target, Vision_Align_State, Air_Pressure, 
sec, V, A, A, A, A, A, A, A, A, A, A, msec, %, %, cmd, cmd, cmd, bit, RPM, RPM, RPM, RPM, bit, ft/sec, ft/sec, deg, bit, bits, cmd, cmd, bit, bit, cmd, rpm, rpm, rpm, bit, cmd, cmd, cmd, cmd, rpm, rpm, rpm, rpm, bit, bit, deg, ft, msec, frames/sec, %, %, bit, cmd, cmd, cmd, states, psi, 
113.524987, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.241000000012264, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.497125000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.05299999995623, 14.73774188318805, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.546004, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.320999999995024, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.49345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.552000000025146, 11.273702960483039, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.56594, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.353999999996972, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4939625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.552000000025146, 11.273702960483039, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.585033, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.973999999990042, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4946375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.552000000025146, 11.273702960483039, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.60458, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.254999999991128, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4949625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.552000000025146, 11.273702960483039, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.624677, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.207999999996105, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.26799999992363, 14.612832989915251, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.644787, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.5590000000005375, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.49105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.26799999992363, 14.612832989915251, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.665391, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.481000000003178, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.26799999992363, 14.612832989915251, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.683917, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.547000000007074, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.491575000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.71400000003632, 14.682778569025034, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.703578, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.350000000007071, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.71400000003632, 14.682778569025034, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.723536, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.98199999998883, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.489050000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.71400000003632, 14.682778569025034, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.743341, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.328000000005773, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.491550000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.71400000003632, 14.682778569025034, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.764238, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.327999999991562, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.536000000080094, 14.571524327164413, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.783505, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.301000000002887, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.491125000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.536000000080094, 14.571524327164413, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.804884, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.264999999994302, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.487275000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 63.536000000080094, 14.571524327164413, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.824002, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.010999999996102, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4882125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.65300000004936, 14.701126106260343, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.843828, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.156000000013705, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4870625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.65300000004936, 14.701126106260343, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.865325, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.711000000000354, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4870625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.65300000004936, 14.701126106260343, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.886138, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.956000000007066, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4859125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.340999999898486, 14.672653109114341, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.903634, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.102999999991198, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.48615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.340999999898486, 14.672653109114341, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.92466, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.936000000000718, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.485887500000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.340999999898486, 14.672653109114341, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.943912, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.719999999991842, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.484637500000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.340999999898486, 14.672653109114341, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.96485, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.617999999993572, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.488800000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 64.08499999996275, 14.672222548280434, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
113.983548, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.186999999992281, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4888125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 64.08499999996275, 14.672222548280434, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.004054, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.810000000006198, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.48935, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 64.08499999996275, 14.672222548280434, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.024222, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.060999999997762, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4890375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 64.08499999996275, 14.672222548280434, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.044268, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.342999999996323, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4910875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.72399999992922, 10.863779074188857, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.064687, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.149000000002957, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.488974999999996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.72399999992922, 10.863779074188857, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.08536, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.963000000003603, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.492200000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.72399999992922, 10.863779074188857, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.104586, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.274000000000001, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.494200000000006, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.72399999992922, 10.863779074188857, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.124347, 12.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.482999999998128, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.495525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.27499999990687, 14.56452082725787, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.144351, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.1940000000030295, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.497575000000005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.27499999990687, 14.56452082725787, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.165233, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.2700000000101, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.4984875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 63.27499999990687, 14.56452082725787, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.185364, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.073000000010097, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.50065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 68.35999999998603, 14.659532360924691, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.204606, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.3920000000005075, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.501975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 68.35999999998603, 14.659532360924691, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.225255, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.927999999992494, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.501737500000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 68.35999999998603, 14.659532360924691, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.244752, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.123999999995021, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.50135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.399999999999999, 18.334994072687483, 68.35999999998603, 14.659532360924691, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.265559, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.020999999999276, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.500675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 65.25399999995716, 13.711402402232098, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
114.284874, 12.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.071000000000936, 35.4, 85.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -35.5029875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 1.0, 1.0, 14.475, 18.334994072687483, 65.25399999995716, 13.711402402232098, 96.3, 17.4, 1.0, 0.0, 0.0, 0.0, 0.0, -9.2742929625, 
